Id,firstName,lastName,salary,managerId
32782,First32782,Last32782,41734,18353
96315,First96315,Last96315,38137,29554
70624,First70624,Last70624,31246,30689
31766,First31766,Last31766,49858,3368
75369,First75369,Last75369,37618,18953
24204,First24204,Last24204,46896,7492
76741,First76741,Last76741,48895,46175
56332,First56332,Last56332,44162,27612
52321,First52321,Last52321,59908,40277
77319,First77319,Last77319,49823,28655
85331,First85331,Last85331,37213,52847
16965,First16965,Last16965,41570,10952
7157,First7157,Last7157,42514,3899
86128,First86128,Last86128,44053,36228
69381,First69381,Last69381,34513,19376
11077,First11077,Last11077,35574,1032
24688,First24688,Last24688,30839,10225
69907,First69907,Last69907,44947,48990
90157,First90157,Last90157,35878,12886
27321,First27321,Last27321,40661,5882
41820,First41820,Last41820,46186,33743
24678,First24678,Last24678,47663,19158
65267,First65267,Last65267,44465,14345
74673,First74673,Last74673,36078,56413
95808,First95808,Last95808,48675,62772
58733,First58733,Last58733,39517,24121
78990,First78990,Last78990,38422,3497
26877,First26877,Last26877,33988,9164
24763,First24763,Last24763,41115,16658
70869,First70869,Last70869,47212,54215
38113,First38113,Last38113,42521,308
60324,First60324,Last60324,33918,27810
69155,First69155,Last69155,47019,10046
13785,First13785,Last13785,45938,1342
15432,First15432,Last15432,31033,4940
7999,First7999,Last7999,30710,6013
66487,First66487,Last66487,46665,51703
65394,First65394,Last65394,45871,41135
10734,First10734,Last10734,42810,4102
86164,First86164,Last86164,45602,1578
93019,First93019,Last93019,48729,52096
67622,First67622,Last67622,49596,23380
90173,First90173,Last90173,33327,38576
53914,First53914,Last53914,47118,27748
80699,First80699,Last80699,43187,47373
42565,First42565,Last42565,40786,34609
24882,First24882,Last24882,40442,11307
66922,First66922,Last66922,38586,32543
1448,First1448,Last1448,33206,438
89613,First89613,Last89613,35012,32007
69816,First69816,Last69816,40849,51437
22014,First22014,Last22014,32385,8121
81791,First81791,Last81791,32399,4697
74095,First74095,Last74095,30172,44614
10310,First10310,Last10310,35129,1593
57948,First57948,Last57948,47784,33386
52418,First52418,Last52418,38537,1377
46480,First46480,Last46480,48006,10012
71717,First71717,Last71717,39264,7313
54462,First54462,Last54462,48907,18811
36974,First36974,Last36974,30342,10544
81370,First81370,Last81370,32717,63179
25507,First25507,Last25507,47225,19478
64720,First64720,Last64720,46706,18827
57931,First57931,Last57931,46726,2588
48744,First48744,Last48744,37214,34850
53606,First53606,Last53606,32766,33997
32911,First32911,Last32911,35790,27250
61,First61,Last61,40186,45
20061,First20061,Last20061,43110,7553
68854,First68854,Last68854,32273,45131
95594,First95594,Last95594,30202,47630
63201,First63201,Last63201,48992,11062
13264,First13264,Last13264,44435,4675
96617,First96617,Last96617,44582,75730
54767,First54767,Last54767,43014,27995
82935,First82935,Last82935,41133,10705
87987,First87987,Last87987,45855,55742
96027,First96027,Last96027,43882,17326
95912,First95912,Last95912,41227,1239
52338,First52338,Last52338,33550,33042
54402,First54402,Last54402,44958,33859
40432,First40432,Last40432,34546,22028
32904,First32904,Last32904,34364,26699
56886,First56886,Last56886,42584,45637
32801,First32801,Last32801,31472,19157
74377,First74377,Last74377,47179,20619
63656,First63656,Last63656,47886,42349
61378,First61378,Last61378,35092,19864
33122,First33122,Last33122,40866,4239
13993,First13993,Last13993,41757,10170
43343,First43343,Last43343,38475,33431
62828,First62828,Last62828,36639,40716
89270,First89270,Last89270,34641,43182
24274,First24274,Last24274,35481,5633
82450,First82450,Last82450,34178,31261
55500,First55500,Last55500,30438,30362
75995,First75995,Last75995,37821,28793
76997,First76997,Last76997,49902,37308
97710,First97710,Last97710,33870,26963
60319,First60319,Last60319,41937,40629
11231,First11231,Last11231,33500,6625
41196,First41196,Last41196,33075,18026
63269,First63269,Last63269,34946,35202
42533,First42533,Last42533,30993,23610
31305,First31305,Last31305,48157,10932
33092,First33092,Last33092,44210,18333
14609,First14609,Last14609,32831,965
51642,First51642,Last51642,43544,39486
56902,First56902,Last56902,36813,42504
89480,First89480,Last89480,34324,24922
41181,First41181,Last41181,30440,29250
14017,First14017,Last14017,35670,6547
789,First789,Last789,46015,367
58224,First58224,Last58224,33963,2806
73283,First73283,Last73283,37636,26694
47744,First47744,Last47744,48268,36561
80976,First80976,Last80976,41823,53671
67855,First67855,Last67855,33231,17910
569,First569,Last569,57495,297
23759,First23759,Last23759,37559,14250
38509,First38509,Last38509,44215,7248
58113,First58113,Last58113,36953,6061
72693,First72693,Last72693,42369,35196
19223,First19223,Last19223,39333,12482
32439,First32439,Last32439,35071,26565
46848,First46848,Last46848,48274,24531
54327,First54327,Last54327,39890,2529
81431,First81431,Last81431,31485,66401
68200,First68200,Last68200,65599,3343
93047,First93047,Last93047,48520,23876
35831,First35831,Last35831,38166,20324
56418,First56418,Last56418,30816,1998
23958,First23958,Last23958,44146,15074
25975,First25975,Last25975,31139,18058
45484,First45484,Last45484,30332,10891
70948,First70948,Last70948,46691,12035
2984,First2984,Last2984,30236,2223
9510,First9510,Last9510,50825,1411
93699,First93699,Last93699,36109,69293
71108,First71108,Last71108,44495,40566
6898,First6898,Last6898,35949,4377
66944,First66944,Last66944,34211,22499
48396,First48396,Last48396,46048,26873
65738,First65738,Last65738,33451,46642
75347,First75347,Last75347,31035,59574
44402,First44402,Last44402,49748,6512
42524,First42524,Last42524,34349,18281
669,First669,Last669,48989,108
14239,First14239,Last14239,42971,50
41384,First41384,Last41384,43512,17082
25371,First25371,Last25371,61385,3271
92799,First92799,Last92799,39117,4881
61289,First61289,Last61289,45848,49563
51259,First51259,Last51259,47741,1815
53834,First53834,Last53834,30386,34041
23574,First23574,Last23574,35632,8890
7590,First7590,Last7590,43677,4190
14946,First14946,Last14946,46060,10953
99313,First99313,Last99313,44844,4543
4178,First4178,Last4178,57447,209
98743,First98743,Last98743,40037,74274
32384,First32384,Last32384,40384,9056
8161,First8161,Last8161,38404,3010
47199,First47199,Last47199,30770,31629
9071,First9071,Last9071,30688,5662
57084,First57084,Last57084,42294,14469
33992,First33992,Last33992,32903,1558
36454,First36454,Last36454,39785,13242
8244,First8244,Last8244,32056,3071
70670,First70670,Last70670,38988,21753
78818,First78818,Last78818,40633,26764
64452,First64452,Last64452,38434,47762
49251,First49251,Last49251,39606,25016
41872,First41872,Last41872,40747,20140
51565,First51565,Last51565,39426,11925
68908,First68908,Last68908,40203,21203
22949,First22949,Last22949,40610,12184
61143,First61143,Last61143,31411,2596
31212,First31212,Last31212,45422,3148
23610,First23610,Last23610,43055,381
8778,First8778,Last8778,30299,1216
58738,First58738,Last58738,35267,15150
50674,First50674,Last50674,38612,19602
88903,First88903,Last88903,33460,23518
33436,First33436,Last33436,37330,4224
87308,First87308,Last87308,43830,41302
65063,First65063,Last65063,39056,32174
9173,First9173,Last9173,44931,1259
47693,First47693,Last47693,44840,17168
8670,First8670,Last8670,39424,2316
97135,First97135,Last97135,35977,76946
71082,First71082,Last71082,45896,8800
19282,First19282,Last19282,36591,15435
11644,First11644,Last11644,49250,8257
48308,First48308,Last48308,34193,33133
96120,First96120,Last96120,35676,48895
56268,First56268,Last56268,36583,34932
24870,First24870,Last24870,44237,4495
93713,First93713,Last93713,35166,50228
68395,First68395,Last68395,39034,17986
21336,First21336,Last21336,46316,12993
79209,First79209,Last79209,37459,34577
78117,First78117,Last78117,34201,39155
44595,First44595,Last44595,31164,28145
50522,First50522,Last50522,32038,31976
74425,First74425,Last74425,37471,7602
38744,First38744,Last38744,46747,24021
11446,First11446,Last11446,49550,1225
78695,First78695,Last78695,46548,25912
96261,First96261,Last96261,35351,43509
85729,First85729,Last85729,49206,9783
28964,First28964,Last28964,36718,2758
40618,First40618,Last40618,31315,26421
77503,First77503,Last77503,32731,43203
57103,First57103,Last57103,33934,18268
45226,First45226,Last45226,45751,18227
14735,First14735,Last14735,44942,11667
64063,First64063,Last64063,45690,7959
22662,First22662,Last22662,31805,10694
23994,First23994,Last23994,46268,3697
48379,First48379,Last48379,45963,20683
78995,First78995,Last78995,42311,65409
20323,First20323,Last20323,42626,3363
2605,First2605,Last2605,31193,1891
72362,First72362,Last72362,39211,34133
98430,First98430,Last98430,39242,12757
87153,First87153,Last87153,49083,55804
89987,First89987,Last89987,43546,14323
37827,First37827,Last37827,44208,3766
87306,First87306,Last87306,30954,69290
20931,First20931,Last20931,38158,11668
23154,First23154,Last23154,48772,18995
57368,First57368,Last57368,40544,22461
44184,First44184,Last44184,32661,26864
25252,First25252,Last25252,58489,21002
57741,First57741,Last57741,43449,9554
26350,First26350,Last26350,42206,14961
5599,First5599,Last5599,47536,631
13587,First13587,Last13587,44860,9191
15259,First15259,Last15259,30987,11038
53983,First53983,Last53983,33725,28797
41020,First41020,Last41020,31542,31424
39942,First39942,Last39942,44323,11144
38944,First38944,Last38944,37982,3305
97628,First97628,Last97628,33859,15878
86954,First86954,Last86954,40914,5208
25127,First25127,Last25127,56385,10663
75580,First75580,Last75580,36731,4067
24530,First24530,Last24530,52348,12260
17932,First17932,Last17932,31439,13086
570,First570,Last570,45622,434
56212,First56212,Last56212,38007,41874
61867,First61867,Last61867,48515,37856
73562,First73562,Last73562,40538,12233
12207,First12207,Last12207,64957,4361
23792,First23792,Last23792,44208,9082
20556,First20556,Last20556,49529,15227
68520,First68520,Last68520,46924,42803
61903,First61903,Last61903,39175,32625
79592,First79592,Last79592,45114,31172
36297,First36297,Last36297,46867,22099
39150,First39150,Last39150,45608,30982
38679,First38679,Last38679,37854,6832
88942,First88942,Last88942,45425,55953
42093,First42093,Last42093,30121,5873
35354,First35354,Last35354,40093,1010
37296,First37296,Last37296,49888,5334
59196,First59196,Last59196,46068,1665
19852,First19852,Last19852,32177,6130
14781,First14781,Last14781,80765,1290
84539,First84539,Last84539,36002,5207
66084,First66084,Last66084,31673,43776
73401,First73401,Last73401,44291,9406
97698,First97698,Last97698,31162,69736
80540,First80540,Last80540,41819,64156
22890,First22890,Last22890,50501,3247
99097,First99097,Last99097,47507,36282
90398,First90398,Last90398,40965,67796
8894,First8894,Last8894,48610,4325
89634,First89634,Last89634,46789,66041
95875,First95875,Last95875,32499,49192
84244,First84244,Last84244,38633,25300
2698,First2698,Last2698,43909,1235
22210,First22210,Last22210,49572,12002
44065,First44065,Last44065,44564,7824
26637,First26637,Last26637,38171,13666
56846,First56846,Last56846,41309,14008
55450,First55450,Last55450,42563,6002
22227,First22227,Last22227,36221,5051
28429,First28429,Last28429,30693,6701
97316,First97316,Last97316,44002,30588
59018,First59018,Last59018,32994,10345
18631,First18631,Last18631,34857,15347
28192,First28192,Last28192,31105,18179
99378,First99378,Last99378,48478,56044
36675,First36675,Last36675,31150,28646
62942,First62942,Last62942,35069,13006
26219,First26219,Last26219,44948,10776
91441,First91441,Last91441,49931,28629
22008,First22008,Last22008,46684,7994
89687,First89687,Last89687,42278,51543
51245,First51245,Last51245,49648,31027
87011,First87011,Last87011,36816,62361
96270,First96270,Last96270,42499,77996
47622,First47622,Last47622,48294,6621
18746,First18746,Last18746,43483,15100
56770,First56770,Last56770,33788,9949
15392,First15392,Last15392,39240,12731
77829,First77829,Last77829,47149,57996
74109,First74109,Last74109,44200,5166
59686,First59686,Last59686,34149,13871
14882,First14882,Last14882,42799,9335
56198,First56198,Last56198,41908,38090
63691,First63691,Last63691,44177,11274
4338,First4338,Last4338,53395,2691
21859,First21859,Last21859,40853,9427
35181,First35181,Last35181,42190,12872
23286,First23286,Last23286,32134,4527
76424,First76424,Last76424,34004,27182
99467,First99467,Last99467,37709,50075
10603,First10603,Last10603,39253,6993
80335,First80335,Last80335,45036,61607
33737,First33737,Last33737,46760,23442
93666,First93666,Last93666,31124,26860
58079,First58079,Last58079,45185,29579
84857,First84857,Last84857,47090,24001
72040,First72040,Last72040,30707,38958
69215,First69215,Last69215,38239,16314
40583,First40583,Last40583,37799,8764
73560,First73560,Last73560,47183,52411
25798,First25798,Last25798,49989,14609
82999,First82999,Last82999,42699,10798
38273,First38273,Last38273,44428,29423
26330,First26330,Last26330,66625,13967
84353,First84353,Last84353,38366,44414
67132,First67132,Last67132,36490,8242
8144,First8144,Last8144,37045,5933
17767,First17767,Last17767,60479,11102
20320,First20320,Last20320,54018,10689
45584,First45584,Last45584,33828,7304
60352,First60352,Last60352,45360,44300
85985,First85985,Last85985,32967,53121
2068,First2068,Last2068,34953,1325
13596,First13596,Last13596,49401,11144
74029,First74029,Last74029,48432,59326
49497,First49497,Last49497,38527,24333
41682,First41682,Last41682,35055,8643
69842,First69842,Last69842,47419,5629
50534,First50534,Last50534,45295,9312
48834,First48834,Last48834,48046,8604
29077,First29077,Last29077,42183,16570
82618,First82618,Last82618,33270,29792
94747,First94747,Last94747,40121,17407
17289,First17289,Last17289,30487,13040
50821,First50821,Last50821,32485,19912
23766,First23766,Last23766,47020,14605
15656,First15656,Last15656,41103,13044
87699,First87699,Last87699,31581,72354
32175,First32175,Last32175,34056,20769
46591,First46591,Last46591,37494,31264
85762,First85762,Last85762,45297,5560
50659,First50659,Last50659,33372,17522
98191,First98191,Last98191,46100,11740
9148,First9148,Last9148,55924,4757
21981,First21981,Last21981,35213,14511
